model,pretrained,corruption,severity,prompt_id,prompt_template,method,n_samples,accuracy,ece,nll,brier,aurc,risk_at_80,elapsed_seconds,seed
RN50,openai,fog,2,p01,a photograph depicting {label}.,single,10000,0.6499,0.05309790577292442,0.995617297036462,0.46421402398883826,0.14952806808445127,0.26,22.2526,20260723
RN50,openai,fog,2,p02,an image of the object {label}.,single,10000,0.6714,0.11313158973753451,0.9891030779090862,0.45416273536898827,0.1309440957285515,0.244625,22.2526,20260723
RN50,openai,fog,2,p03,a picture showing {label}.,single,10000,0.6708,0.06885696915835143,0.9265025416856497,0.43654737578972197,0.12792262950557812,0.241125,22.2526,20260723
RN50,openai,fog,2,p04,this image shows {label}.,single,10000,0.6959,0.09844837032109498,0.8944769247611295,0.4185240208388947,0.11425969263120855,0.22,22.2526,20260723
RN50,openai,fog,2,p05,the main subject in this image is {label}.,single,10000,0.6994,0.1608346883952618,0.948925050157628,0.4361860990176693,0.11524312405683589,0.216,22.2526,20260723
RN50,openai,fog,2,p06,the object depicted here is {label}.,single,10000,0.6991,0.21204288071841002,1.0480276305114498,0.4726354731977799,0.12273293595848694,0.215125,22.2526,20260723
RN50,openai,fog,2,p07,a visual representation of {label}.,single,10000,0.628,0.08540157259702684,1.0380331140946693,0.48278899693977256,0.15745480309513027,0.283,22.2526,20260723
RN50,openai,fog,2,p08,an example image of the class {label}.,single,10000,0.6547,0.0750956042200327,0.9965263281366656,0.4586181220236273,0.1396530284377884,0.255625,22.2526,20260723
RN50,openai,fog,2,p09,this picture contains {label}.,single,10000,0.6577,0.09494856988936665,0.9732037260011023,0.45200597980601104,0.133824735345378,0.25025,22.2526,20260723
RN50,openai,fog,2,p10,a natural image containing {label}.,single,10000,0.6981,0.11889651148468255,0.916921983791621,0.42381437378530884,0.11137536466751062,0.212875,22.2526,20260723
RN50,openai,fog,2,p11,"{label}, shown in a photograph.",single,10000,0.6084,0.040950329564511764,1.0484520397195392,0.4939733967109178,0.16791689819968506,0.305,22.2526,20260723
RN50,openai,fog,2,ensemble,mean probability across all frozen prompts,ensemble,10000,0.6886,0.1281347306847572,0.9383116497452018,0.43428925631279724,0.11780887891784812,0.226,22.2526,20260723
RN50,openai,fog,3,p00,a photo of a {label}.,single,10000,0.6469,0.07337797021865844,0.9948431214520422,0.462078161990813,0.14172407064567763,0.259375,22.2947,20260723
RN50,openai,fog,3,p01,a photograph depicting {label}.,single,10000,0.6045,0.03265371815860272,1.1192206752371519,0.5161071194825854,0.18876486991607802,0.3125,22.2947,20260723
RN50,openai,fog,3,p02,an image of the object {label}.,single,10000,0.6293,0.10053620956987142,1.0913390314713156,0.49685505164460125,0.1601826224777294,0.28525,22.2947,20260723
RN50,openai,fog,3,p03,a picture showing {label}.,single,10000,0.6261,0.05260643092393876,1.022705557982638,0.47756147475859945,0.15556983278164743,0.28625,22.2947,20260723
RN50,openai,fog,3,p04,this image shows {label}.,single,10000,0.6574,0.08866018196493386,0.9846943018349237,0.4582131360205598,0.13945588774941214,0.257625,22.2947,20260723
RN50,openai,fog,3,p05,the main subject in this image is {label}.,single,10000,0.6615,0.15266269913017752,1.0393085180144432,0.4757320554213095,0.14133697944895882,0.257625,22.2947,20260723
RN50,openai,fog,3,p06,the object depicted here is {label}.,single,10000,0.6644,0.20635782977491615,1.1348836258781345,0.5103372444362602,0.1466119753987232,0.2495,22.2947,20260723
RN50,openai,fog,3,p07,a visual representation of {label}.,single,10000,0.5827,0.06788385059386493,1.129636993453993,0.5218322722576901,0.18857422414399225,0.335375,22.2947,20260723
RN50,openai,fog,3,p08,an example image of the class {label}.,single,10000,0.612,0.059645210440456856,1.1092320667102733,0.5038096616962011,0.17111885419012945,0.30225,22.2947,20260723
RN50,openai,fog,3,p09,this picture contains {label}.,single,10000,0.6135,0.07566034004837274,1.0743440507008748,0.4952442165731718,0.16552566202010952,0.30225,22.2947,20260723
RN50,openai,fog,3,p10,a natural image containing {label}.,single,10000,0.6584,0.10639563301354647,1.001755799860023,0.4612217131834241,0.1346187841986651,0.250375,22.2947,20260723
RN50,openai,fog,3,p11,"{label}, shown in a photograph.",single,10000,0.5599,0.05708105776011944,1.1729018657408328,0.5460306735979404,0.20703819881461322,0.355375,22.2947,20260723
RN50,openai,fog,3,ensemble,mean probability across all frozen prompts,ensemble,10000,0.6453,0.11299533704966308,1.0337808637457948,0.4759072909683773,0.1449060290117565,0.265,22.2947,20260723
RN50,openai,fog,4,p00,a photo of a {label}.,single,10000,0.5935,0.054448413771390924,1.1240485215255245,0.5163293904405695,0.18188032723608158,0.3185,22.2231,20260723
RN50,openai,fog,4,p01,a photograph depicting {label}.,single,10000,0.5372,0.02272457959055901,1.2926139143137014,0.5839681718608141,0.24679224919886564,0.38475,22.2231,20260723
RN50,openai,fog,4,p02,an image of the object {label}.,single,10000,0.5635,0.06782021010965107,1.2433638763454977,0.5565923791740195,0.20922816338781566,0.354125,22.2231,20260723
RN50,openai,fog,4,p03,a picture showing {label}.,single,10000,0.5718,0.04000866940319538,1.1655846667767753,0.5367631367824739,0.20069598748518747,0.34525,22.2231,20260723
RN50,openai,fog,4,p04,this image shows {label}.,single,10000,0.6027,0.06729874795824291,1.1150207665434402,0.5138672406116901,0.1807400445717749,0.317,22.2231,20260723
RN50,openai,fog,4,p05,the main subject in this image is {label}.,single,10000,0.6043,0.12982609953135252,1.166235819227344,0.5302724717584284,0.1853294614136204,0.317375,22.2231,20260723
RN50,openai,fog,4,p06,the object depicted here is {label}.,single,10000,0.6162,0.1938431851506233,1.2512114238708345,0.5584267342531424,0.18175140995761868,0.300875,22.2231,20260723
RN50,openai,fog,4,p07,a visual representation of {label}.,single,10000,0.5243,0.0578801400333643,1.2627169851801858,0.5765221996536807,0.2375881329806785,0.398125,22.2231,20260723
RN50,openai,fog,4,p08,an example image of the class {label}.,single,10000,0.544,0.03972954835891723,1.2790929042046932,0.568303884905265,0.2235041347903094,0.373375,22.2231,20260723
RN50,openai,fog,4,p09,this picture contains {label}.,single,10000,0.5504,0.05276485229283573,1.2187011947476036,0.5554949295569047,0.21713780635830326,0.36825,22.2231,20260723
RN50,openai,fog,4,p10,a natural image containing {label}.,single,10000,0.6079,0.08819476820975543,1.1226764621582566,0.5126885938348656,0.17264671185861835,0.305375,22.2231,20260723
RN50,openai,fog,4,p11,"{label}, shown in a photograph.",single,10000,0.5034,0.08533615697622302,1.3479455307244597,0.615307737859821,0.2633059851378313,0.4225,22.2231,20260723
RN50,openai,fog,4,ensemble,mean probability across all frozen prompts,ensemble,10000,0.5871,0.08756042696386576,1.170097753192963,0.5334546957157598,0.18946243931284867,0.328875,22.2231,20260723
RN50,openai,fog,5,p00,a photo of a {label}.,single,10000,0.4716,0.03174253145307303,1.4606702756188683,0.6455389333906623,0.3027138473891632,0.460375,22.2213,20260723
RN50,openai,fog,5,p01,a photograph depicting {label}.,single,10000,0.3987,0.08641728746294974,1.7391059081108975,0.7350421420169281,0.39988915621300536,0.545875,22.2213,20260723
RN50,openai,fog,5,p02,an image of the object {label}.,single,10000,0.4262,0.033156774744391444,1.6279792256980923,0.6921944487566054,0.3515011621822674,0.5095,22.2213,20260723
RN50,openai,fog,5,p03,a picture showing {label}.,single,10000,0.4352,0.03605069532990457,1.5375924703835018,0.6748254637538917,0.3397593940395477,0.501375,22.2213,20260723
RN50,openai,fog,5,p04,this image shows {label}.,single,10000,0.4731,0.035125862509012215,1.4531707988443883,0.6451384819705701,0.30510831443051895,0.4575,22.2213,20260723
RN50,openai,fog,5,p05,the main subject in this image is {label}.,single,10000,0.4667,0.07869226221740246,1.4835130171711852,0.6548084042939895,0.3144880435941199,0.465,22.2213,20260723
RN50,openai,fog,5,p06,the object depicted here is {label}.,single,10000,0.4872,0.14327209894657136,1.5529198741374148,0.6749359981184905,0.3009670074295811,0.444625,22.2213,20260723
RN50,openai,fog,5,p07,a visual representation of {label}.,single,10000,0.3862,0.05991604367643593,1.6028919072076118,0.705841776568949,0.39034412918092737,0.562125,22.2213,20260723
RN50,openai,fog,5,p08,an example image of the class {label}.,single,10000,0.3949,0.05660384320914745,1.7321282792141244,0.7173151409453876,0.3829390102403932,0.544625,22.2213,20260723
RN50,openai,fog,5,p09,this picture contains {label}.,single,10000,0.4054,0.05833455819338561,1.586726266750416,0.6942748465381251,0.3695577726772189,0.537125,22.2213,20260723
RN50,openai,fog,5,p10,a natural image containing {label}.,single,10000,0.4783,0.05003891016244889,1.440791810680961,0.6399408054550901,0.29550908287885247,0.45475,22.2213,20260723
RN50,openai,fog,5,p11,"{label}, shown in a photograph.",single,10000,0.3679,0.16341776927411553,1.798095533373912,0.7714313281314651,0.42485451659503354,0.58075,22.2213,20260723
RN50,openai,fog,5,ensemble,mean probability across all frozen prompts,ensemble,10000,0.4469,0.046343330697715276,1.5181691141260576,0.6675194748621878,0.3276675202316399,0.489875,22.2213,20260723
RN50,openai,brightness,1,p00,a photo of a {label}.,single,10000,0.6937,0.06968916768431663,0.8590046017484408,0.4061785287097232,0.10946571006256317,0.214375,22.3638,20260723
RN50,openai,brightness,1,p01,a photograph depicting {label}.,single,10000,0.6876,0.06678889261335133,0.8973209958300756,0.42262188690659913,0.12141115650805946,0.22325,22.3638,20260723
RN50,openai,brightness,1,p02,an image of the object {label}.,single,10000,0.6923,0.11174635404646395,0.907667523187123,0.42123832406105005,0.11202447130934545,0.218875,22.3638,20260723
RN50,openai,brightness,1,p03,a picture showing {label}.,single,10000,0.6848,0.06082777219861746,0.8671868538664463,0.41283099937323997,0.11582685457955574,0.22325,22.3638,20260723
RN50,openai,brightness,1,p04,this image shows {label}.,single,10000,0.7074,0.08844011858552697,0.8392471361190139,0.39524926099359164,0.10219984230113727,0.2015,22.3638,20260723
RN50,openai,brightness,1,p05,the main subject in this image is {label}.,single,10000,0.7195,0.15724687715917823,0.8931736378579826,0.41253577403931,0.10317879889820292,0.197625,22.3638,20260723
RN50,openai,brightness,1,p06,the object depicted here is {label}.,single,10000,0.7231,0.21392156934067608,0.9793604932731182,0.4408788574364047,0.10262957600901869,0.189875,22.3638,20260723
RN50,openai,brightness,1,p07,a visual representation of {label}.,single,10000,0.6448,0.0757184389665723,0.9847932070413968,0.4641007543865769,0.14969347134840422,0.267375,22.3638,20260723
RN50,openai,brightness,1,p08,an example image of the class {label}.,single,10000,0.6859,0.0794334440305829,0.8970644280120811,0.4202945687448693,0.11832766397213607,0.22725,22.3638,20260723
RN50,openai,brightness,1,p09,this picture contains {label}.,single,10000,0.6807,0.09412721971124409,0.9070706941907444,0.4237072683743345,0.11751733943099585,0.227625,22.3638,20260723
RN50,openai,brightness,1,p10,a natural image containing {label}.,single,10000,0.7067,0.10866780277043585,0.8747541524524313,0.4064124166642659,0.10456428756308074,0.2015,22.3638,20260723
RN50,openai,brightness,1,p11,"{label}, shown in a photograph.",single,10000,0.6414,0.036042329153418554,0.9491938264549165,0.45347602236189566,0.14066576173845943,0.266,22.3638,20260723
RN50,openai,brightness,1,ensemble,mean probability across all frozen prompts,ensemble,10000,0.7104,0.12801622835099696,0.8721066785956929,0.4062931114634056,0.10253599136521657,0.2025,22.3638,20260723
RN50,openai,brightness,2,p00,a photo of a {label}.,single,10000,0.6822,0.0681155719488859,0.8882374656987522,0.4185819532596743,0.1166065322387527,0.22625,22.3644,20260723
RN50,openai,brightness,2,p01,a photograph depicting {label}.,single,10000,0.6748,0.062266831985116004,0.9281384585345189,0.4372041114604213,0.13166228472639693,0.239,22.3644,20260723
RN50,openai,brightness,2,p02,an image of the object {label}.,single,10000,0.6826,0.11381229469478132,0.9379713535047449,0.433971629283065,0.11927090304442704,0.22875,22.3644,20260723
RN50,openai,brightness,2,p03,a picture showing {label}.,single,10000,0.6708,0.05622318546772005,0.8978977271009088,0.42708468718528675,0.1250575859989454,0.238375,22.3644,20260723
RN50,openai,brightness,2,p04,this image shows {label}.,single,10000,0.6937,0.0846329260095954,0.867927150063652,0.4086415921031475,0.11010327836648263,0.215625,22.3644,20260723
RN50,openai,brightness,2,p05,the main subject in this image is {label}.,single,10000,0.7069,0.1550368045151234,0.923420591586647,0.42608551121840266,0.11076135433129723,0.208625,22.3644,20260723
RN50,openai,brightness,2,p06,the object depicted here is {label}.,single,10000,0.7197,0.2219274271309376,1.0014158274574723,0.4506553931505572,0.10459003355672146,0.19525,22.3644,20260723
RN50,openai,brightness,2,p07,a visual representation of {label}.,single,10000,0.6267,0.06553207176327704,1.0140818007171546,0.47775396102290035,0.16131483593216275,0.285375,22.3644,20260723
RN50,openai,brightness,2,p08,an example image of the class {label}.,single,10000,0.6746,0.0801904070943594,0.9342297875528377,0.4351153653381516,0.12691547682339702,0.238,22.3644,20260723
RN50,openai,brightness,2,p09,this picture contains {label}.,single,10000,0.6621,0.08435547150969508,0.947030819153107,0.4405993633890826,0.12816424362694703,0.24475,22.3644,20260723
RN50,openai,brightness,2,p10,a natural image containing {label}.,single,10000,0.6982,0.1102584252536297,0.9009654652100644,0.4175495041379813,0.109328034400463,0.210625,22.3644,20260723
RN50,openai,brightness,2,p11,"{label}, shown in a photograph.",single,10000,0.6243,0.03841679937839505,0.9899696447421924,0.47237777869367675,0.15391571105302565,0.285125,22.3644,20260723
RN50,openai,brightness,2,ensemble,mean probability across all frozen prompts,ensemble,10000,0.6974,0.1254638489127159,0.9020274963412316,0.41986580994440903,0.11059766131057029,0.21575,22.3644,20260723
RN50,openai,brightness,3,p00,a photo of a {label}.,single,10000,0.6621,0.06394433668851854,0.9351383333288251,0.4391824052912565,0.1289154561898322,0.243375,22.1238,20260723
RN50,openai,brightness,3,p01,a photograph depicting {label}.,single,10000,0.6504,0.054050260180234906,0.9834513863322438,0.46229471322680865,0.1487045285943429,0.263625,22.1238,20260723
RN50,openai,brightness,3,p02,an image of the object {label}.,single,10000,0.6643,0.11130375690013171,0.9862440288687346,0.4548579701965351,0.13224559911246467,0.248375,22.1238,20260723
RN50,openai,brightness,3,p03,a picture showing {label}.,single,10000,0.6482,0.04706008416712285,0.9487505916096454,0.4503665714383409,0.13992878403875578,0.261875,22.1238,20260723
RN50,openai,brightness,3,p04,this image shows {label}.,single,10000,0.6733,0.07892034926265477,0.9152197196905419,0.4303353350368545,0.12276898227874056,0.2355,22.1238,20260723
RN50,openai,brightness,3,p05,the main subject in this image is {label}.,single,10000,0.684,0.1471450815916061,0.9711823597715865,0.447465859427332,0.12520487676947814,0.231625,22.1238,20260723
RN50,openai,brightness,3,p06,the object depicted here is {label}.,single,10000,0.7048,0.22314796701669692,1.0397654145767374,0.46720477619463874,0.11249603937179772,0.208875,22.1238,20260723
RN50,openai,brightness,3,p07,a visual representation of {label}.,single,10000,0.6018,0.05101231265068054,1.0615211768104982,0.49913384391593435,0.178700859697315,0.3155,22.1238,20260723
RN50,openai,brightness,3,p08,an example image of the class {label}.,single,10000,0.6531,0.0754811451151967,0.9925531398612145,0.4589361242593788,0.14124329044932887,0.259125,22.1238,20260723
RN50,openai,brightness,3,p09,this picture contains {label}.,single,10000,0.6334,0.06799954618066549,1.0080899620083965,0.46642626956158717,0.14594007552085933,0.27575,22.1238,20260723
RN50,openai,brightness,3,p10,a natural image containing {label}.,single,10000,0.6808,0.10709165671020744,0.9434307660175669,0.43551793266312017,0.11872930610362596,0.226375,22.1238,20260723
RN50,openai,brightness,3,p11,"{label}, shown in a photograph.",single,10000,0.5961,0.045303001022338876,1.0549623592106152,0.5014953319979745,0.17367797323097167,0.314375,22.1238,20260723
RN50,openai,brightness,3,ensemble,mean probability across all frozen prompts,ensemble,10000,0.6748,0.1177623972013593,0.9504846429582939,0.4418009254055352,0.12418902191919849,0.23625,22.1238,20260723
RN50,openai,brightness,4,p00,a photo of a {label}.,single,10000,0.6373,0.06373818493038416,0.9935640535917272,0.4647827572323871,0.1449700729262645,0.269125,22.1904,20260723
RN50,openai,brightness,4,p01,a photograph depicting {label}.,single,10000,0.6203,0.04280842606723308,1.0557186015730007,0.49461358391991145,0.1729079953796189,0.299375,22.1904,20260723
RN50,openai,brightness,4,p02,an image of the object {label}.,single,10000,0.64,0.10916961451172828,1.0484817677419476,0.4809761016232047,0.14887526777522758,0.2725,22.1904,20260723
RN50,openai,brightness,4,p03,a picture showing {label}.,single,10000,0.617,0.04080477190017703,1.0135931551548802,0.47947250861943647,0.16056745488132282,0.29325,22.1904,20260723
RN50,openai,brightness,4,p04,this image shows {label}.,single,10000,0.6479,0.07263196673840285,0.9750649819180648,0.457615085491528,0.14025175000478704,0.262625,22.1904,20260723
RN50,openai,brightness,4,p05,the main subject in this image is {label}.,single,10000,0.6612,0.14405331154465678,1.0305603423343623,0.4734305589020278,0.14157259046597404,0.257875,22.1904,20260723
RN50,openai,brightness,4,p06,the object depicted here is {label}.,single,10000,0.6875,0.22702339282184836,1.091988123095446,0.49034293823494657,0.1238881797154834,0.22625,22.1904,20260723
RN50,openai,brightness,4,p07,a visual representation of {label}.,single,10000,0.5682,0.040422904735803594,1.1230960623096073,0.5265690779889676,0.20253288915997264,0.3495,22.1904,20260723
RN50,openai,brightness,4,p08,an example image of the class {label}.,single,10000,0.6224,0.06910510611236094,1.0685817061081166,0.48919631786564305,0.1609978661657991,0.2885,22.1904,20260723
RN50,openai,brightness,4,p09,this picture contains {label}.,single,10000,0.6007,0.06152823313772677,1.0833208531864293,0.49760702477913,0.16750400732561882,0.309,22.1904,20260723
RN50,openai,brightness,4,p10,a natural image containing {label}.,single,10000,0.6544,0.10029610746800899,0.9971385990629926,0.4588438414925509,0.1337817198422192,0.253625,22.1904,20260723
RN50,openai,brightness,4,p11,"{label}, shown in a photograph.",single,10000,0.5628,0.05935224315673113,1.134116121004249,0.5366845029179883,0.199759318747597,0.354,22.1904,20260723
RN50,openai,brightness,4,ensemble,mean probability across all frozen prompts,ensemble,10000,0.645,0.10777127038240432,1.0122320078582503,0.4693228662588624,0.14246620181116829,0.2655,22.1904,20260723
RN50,openai,brightness,5,p00,a photo of a {label}.,single,10000,0.5647,0.04469935493767262,1.1520584206119073,0.5329282251809637,0.19896296120930398,0.348,22.2777,20260723
RN50,openai,brightness,5,p01,a photograph depicting {label}.,single,10000,0.5388,0.018329552231729024,1.254347923748828,0.579310130672861,0.24612282709297992,0.388125,22.2777,20260723
RN50,openai,brightness,5,p02,an image of the object {label}.,single,10000,0.5718,0.09135467771291732,1.2132625333249707,0.5491378736689543,0.20511909739301262,0.3445,22.2777,20260723
RN50,openai,brightness,5,p03,a picture showing {label}.,single,10000,0.5414,0.028421772882342343,1.1915254867931133,0.5566186409011398,0.22449223172436042,0.380125,22.2777,20260723
RN50,openai,brightness,5,p04,this image shows {label}.,single,10000,0.5683,0.038369916948676135,1.1396403534304507,0.5308724674068598,0.20091824921391213,0.350375,22.2777,20260723
RN50,openai,brightness,5,p05,the main subject in this image is {label}.,single,10000,0.5919,0.11896332815736531,1.1861262667618884,0.5392046590449324,0.19527610926061378,0.328375,22.2777,20260723
RN50,openai,brightness,5,p06,the object depicted here is {label}.,single,10000,0.6252,0.21081185738742353,1.231666120953563,0.5511164773133677,0.16888049882557357,0.29025,22.2777,20260723
RN50,openai,brightness,5,p07,a visual representation of {label}.,single,10000,0.4941,0.035983213123679164,1.2840316781079841,0.5948304534601185,0.26896870910631376,0.43425,22.2777,20260723
RN50,openai,brightness,5,p08,an example image of the class {label}.,single,10000,0.5439,0.04361958125233652,1.2690324116999572,0.5672753332922911,0.2268030326818879,0.3745,22.2777,20260723
RN50,openai,brightness,5,p09,this picture contains {label}.,single,10000,0.5203,0.05001298881471157,1.278550751537635,0.5769348386003692,0.23653691404602237,0.400875,22.2777,20260723
RN50,openai,brightness,5,p10,a natural image containing {label}.,single,10000,0.5895,0.081806408020854,1.143433925135097,0.5214887962248801,0.1806386970776184,0.3195,22.2777,20260723
RN50,openai,brightness,5,p11,"{label}, shown in a photograph.",single,10000,0.4781,0.10665714175552131,1.3419394579723585,0.6249191690877729,0.27734101174739073,0.451125,22.2777,20260723
RN50,openai,brightness,5,ensemble,mean probability across all frozen prompts,ensemble,10000,0.5643,0.0717741102002561,1.1764297184940076,0.5408664350283044,0.2034067261209822,0.3535,22.2777,20260723
RN50,openai,contrast,1,p00,a photo of a {label}.,single,10000,0.7054,0.08578785405009987,0.8528906994680192,0.40042343013169546,0.1029389305187532,0.200125,22.3612,20260723
RN50,openai,contrast,1,p01,a photograph depicting {label}.,single,10000,0.6777,0.06502481829077006,0.9147427782286238,0.4294131470882394,0.1258652415253238,0.233625,22.3612,20260723
RN50,openai,contrast,1,p02,an image of the object {label}.,single,10000,0.6956,0.12078170658200976,0.9207550321128154,0.42497073552356235,0.11202212412799095,0.218,22.3612,20260723
RN50,openai,contrast,1,p03,a picture showing {label}.,single,10000,0.6959,0.07655265125483277,0.8637157268528758,0.4089960218251586,0.1108486196062494,0.214875,22.3612,20260723
RN50,openai,contrast,1,p04,this image shows {label}.,single,10000,0.7187,0.10369772149026395,0.8367162110581808,0.39271981863106137,0.0986315436560549,0.195,22.3612,20260723
RN50,openai,contrast,1,p05,the main subject in this image is {label}.,single,10000,0.7264,0.16893785573840145,0.8915402580982138,0.40986308078727524,0.09857199896865046,0.191125,22.3612,20260723
RN50,openai,contrast,1,p06,the object depicted here is {label}.,single,10000,0.717,0.21054095005989074,0.9902421620241383,0.4477323565491828,0.10869363291731429,0.194375,22.3612,20260723
RN50,openai,contrast,1,p07,a visual representation of {label}.,single,10000,0.654,0.09239255650639536,0.9772692738170046,0.45616014407971933,0.13871795552212907,0.253875,22.3612,20260723
RN50,openai,contrast,1,p08,an example image of the class {label}.,single,10000,0.6855,0.08464447659254073,0.9223817367515726,0.42786661879551974,0.11936559723764903,0.226625,22.3612,20260723
RN50,openai,contrast,1,p09,this picture contains {label}.,single,10000,0.6844,0.10187788514941927,0.9140702352179058,0.4256223963572181,0.11643007413421443,0.225,22.3612,20260723
RN50,openai,contrast,1,p10,a natural image containing {label}.,single,10000,0.7197,0.12441304611712696,0.8660491918807416,0.4010543776949752,0.0970068887682441,0.187875,22.3612,20260723
RN50,openai,contrast,1,p11,"{label}, shown in a photograph.",single,10000,0.6341,0.036363526752591115,0.9669441873981934,0.4608558366138446,0.14507202958411367,0.272125,22.3612,20260723
RN50,openai,contrast,1,ensemble,mean probability across all frozen prompts,ensemble,10000,0.7148,0.13652861610203987,0.8768734917570844,0.4071203351566645,0.10081260924161077,0.19925,22.3612,20260723
RN50,openai,contrast,2,p00,a photo of a {label}.,single,10000,0.6454,0.08304228842854498,1.0071275956513754,0.4661949173056116,0.14127137679987528,0.26,22.3678,20260723
RN50,openai,contrast,2,p01,a photograph depicting {label}.,single,10000,0.598,0.04049415518641473,1.1124389841034295,0.5168467278449123,0.19037348351852698,0.31475,22.3678,20260723
RN50,openai,contrast,2,p02,an image of the object {label}.,single,10000,0.633,0.11654270845353601,1.0867771624836167,0.4940060379672057,0.15618550461438174,0.280375,22.3678,20260723
RN50,openai,contrast,2,p03,a picture showing {label}.,single,10000,0.6246,0.0590355315238237,1.0228948433885274,0.47789893678509177,0.15457889539921837,0.284625,22.3678,20260723
RN50,openai,contrast,2,p04,this image shows {label}.,single,10000,0.6548,0.09497609864920378,0.9889544150001585,0.4599203658298295,0.13809779522136933,0.25525,22.3678,20260723
RN50,openai,contrast,2,p05,the main subject in this image is {label}.,single,10000,0.6657,0.16477565381675957,1.0435875195147795,0.4767223927341707,0.13794080433093148,0.24825,22.3678,20260723
RN50,openai,contrast,2,p06,the object depicted here is {label}.,single,10000,0.6642,0.21151991632655265,1.1318629981018749,0.5119816981416142,0.14968114938311206,0.25025,22.3678,20260723
RN50,openai,contrast,2,p07,a visual representation of {label}.,single,10000,0.5893,0.07959909091591835,1.1312332155081106,0.5210289318391137,0.1845802451490228,0.326,22.3678,20260723
RN50,openai,contrast,2,p08,an example image of the class {label}.,single,10000,0.605,0.06691998479813337,1.123134167365784,0.5080991329780089,0.1733681406893416,0.3055,22.3678,20260723
RN50,openai,contrast,2,p09,this picture contains {label}.,single,10000,0.6016,0.0710494241118431,1.0956068845516393,0.5029084850128069,0.16940842809944864,0.312,22.3678,20260723
RN50,openai,contrast,2,p10,a natural image containing {label}.,single,10000,0.6569,0.11333983916193247,1.009883465973894,0.46399276383262067,0.13385418106304148,0.252625,22.3678,20260723
RN50,openai,contrast,2,p11,"{label}, shown in a photograph.",single,10000,0.5382,0.07453431985378267,1.202505293191939,0.5645261553742983,0.22177664301353398,0.38275,22.3678,20260723
RN50,openai,contrast,2,ensemble,mean probability across all frozen prompts,ensemble,10000,0.6422,0.11771373399943112,1.0390445973589293,0.4788934560134849,0.1456772436157561,0.26925,22.3678,20260723
RN50,openai,contrast,3,p00,a photo of a {label}.,single,10000,0.5854,0.06959940111637117,1.1513377872905424,0.5249531185799915,0.18384195432468659,0.324625,22.3167,20260723
RN50,openai,contrast,3,p01,a photograph depicting {label}.,single,10000,0.5296,0.016951841720938686,1.288339016925806,0.5895923983023531,0.25635340887376906,0.39275,22.3167,20260723
RN50,openai,contrast,3,p02,an image of the object {label}.,single,10000,0.5765,0.10621925035491585,1.2316791886273666,0.5519553030169172,0.2015568885433765,0.34025,22.3167,20260723
RN50,openai,contrast,3,p03,a picture showing {label}.,single,10000,0.5614,0.05073754108548165,1.1697076923138523,0.5381803681802858,0.20228864811050556,0.355,22.3167,20260723
RN50,openai,contrast,3,p04,this image shows {label}.,single,10000,0.5931,0.07764705462157726,1.1297188822608817,0.5187110609573728,0.18210396956038907,0.321875,22.3167,20260723
RN50,openai,contrast,3,p05,the main subject in this image is {label}.,single,10000,0.6067,0.14996633266210557,1.1783325807920502,0.5326329123371144,0.18038572972331682,0.31075,22.3167,20260723
RN50,openai,contrast,3,p06,the object depicted here is {label}.,single,10000,0.6176,0.2072678684324026,1.2533902098745162,0.5632934268561112,0.18678156795033493,0.30025,22.3167,20260723
RN50,openai,contrast,3,p07,a visual representation of {label}.,single,10000,0.5277,0.06586633744835854,1.271945328713399,0.578991555848515,0.23704093614386892,0.39475,22.3167,20260723
RN50,openai,contrast,3,p08,an example image of the class {label}.,single,10000,0.5363,0.051498916406929496,1.2935734185552632,0.573153936273171,0.22789637967300796,0.3805,22.3167,20260723
RN50,openai,contrast,3,p09,this picture contains {label}.,single,10000,0.5313,0.06585680167526009,1.2542451497564635,0.5677223186643984,0.22407853483989687,0.387,22.3167,20260723
RN50,openai,contrast,3,p10,a natural image containing {label}.,single,10000,0.5941,0.09149773183315993,1.1506664535104816,0.5229564490940717,0.17731842640682025,0.3215,22.3167,20260723
RN50,openai,contrast,3,p11,"{label}, shown in a photograph.",single,10000,0.4592,0.12538517102599142,1.4151902008267603,0.6518281365967996,0.2958621311224573,0.4715,22.3167,20260723
RN50,openai,contrast,3,ensemble,mean probability across all frozen prompts,ensemble,10000,0.5727,0.09098769282251598,1.184610841762119,0.5401093461939288,0.19513784446668092,0.3415,22.3167,20260723
RN50,openai,contrast,4,p00,a photo of a {label}.,single,10000,0.4929,0.05297375964671372,1.3763409078518685,0.6115007599106568,0.2619324668553616,0.42675,22.3495,20260723
RN50,openai,contrast,4,p01,a photograph depicting {label}.,single,10000,0.4252,0.06660391822308302,1.5595091905090666,0.6939108563678817,0.3670894419117365,0.511375,22.3495,20260723
RN50,openai,contrast,4,p02,an image of the object {label}.,single,10000,0.4856,0.07758680306375026,1.4501058363283468,0.6331644118386245,0.28190320826754994,0.43925,22.3495,20260723
RN50,openai,contrast,4,p03,a picture showing {label}.,single,10000,0.4702,0.056381802642345435,1.3975905144936631,0.6246065550647196,0.2819198927807137,0.457375,22.3495,20260723
RN50,openai,contrast,4,p04,this image shows {label}.,single,10000,0.5022,0.0484133269608021,1.3500780049946954,0.60478879185339,0.26064444460746594,0.424,22.3495,20260723
